Number	Core	Pan
6	9853	40892
6	11171	40726
6	11829	40408
6	10477	40257
6	13290	39474
6	12951	39959
6	10857	40500
6	12349	40381
6	13182	39629
6	11576	39941
6	13510	38956
6	11166	39613
6	12757	39505
6	13515	39234
6	11928	38882
6	10907	40160
6	12447	40049
6	13215	39745
6	11768	39444
6	10677	39920
6	11003	40308
6	9949	39857
6	12618	40164
6	11394	39854
6	11952	39696
6	11416	40624
6	11183	40866
6	9488	41353
6	10728	41207
6	11417	40434
6	10059	40825
6	11465	40234
6	9646	40830
6	10944	40694
6	11575	40354
6	10247	40172
6	9480	41123
6	10729	40981
6	11360	40615
6	10145	40457
6	9305	40857
6	9601	41120
6	8672	40832
6	10920	40947
6	9858	40802
6	10325	40543
6	12696	39851
6	10642	40449
6	12110	40348
6	12934	39574
6	11334	39879
6	10462	40737
6	11888	40628
6	12702	39871
6	11221	40154
6	10246	40509
6	10654	40367
6	9547	40503
6	12157	40257
6	10871	40514
6	11472	39857
6	10691	40050
6	12214	39952
6	12959	39633
6	11535	39303
6	10472	39880
6	10781	40260
6	9733	39772
6	12373	40133
6	11151	39799
6	11697	39626
6	10286	40233
6	10634	40576
6	9637	40119
6	12167	40441
6	11023	40130
6	11589	39940
6	10412	40320
6	9474	39862
6	9799	40300
6	11235	40292
6	12828	38743
6	12382	39395
6	10498	39514
6	11963	39413
6	12739	38645
6	11102	39107
6	12714	38559
6	10681	38797
6	12223	38704
6	12948	38379
6	11311	38254
6	10361	39516
6	11832	39425
6	12507	39084
6	11093	38952
6	10282	38892
6	10566	39206
6	9488	38978
6	12121	39075
6	10850	38996
6	11347	38753
6	14050	38130
6	11742	38385
6	13471	38317
6	14389	37539
6	12465	37890
6	11404	39080
6	13064	39024
6	13943	38276
6	12229	38594
6	11257	38512
6	11673	38404
6	10408	38599
6	13429	38336
6	11921	38638
6	12551	37994
6	11657	38172
6	13420	38117
6	14229	37825
6	12555	37499
6	11513	37648
6	11822	38096
6	10603	37625
6	13673	38021
6	12222	37686
6	12792	37543
6	11174	38454
6	11530	38854
6	10415	38411
6	13296	38767
6	11977	38467
6	12570	38301
6	11381	38244
6	10301	37809
6	10629	38315
6	12249	38342
6	12142	39423
6	10293	39608
6	11733	39526
6	12491	38732
6	10876	39183
6	10035	40050
6	11414	39971
6	12140	39199
6	10686	39608
6	9944	39446
6	10301	39252
6	9179	39564
6	11782	39158
6	10455	39593
6	10996	38884
6	10154	39530
6	11599	39456
6	12263	39093
6	10866	38943
6	10078	38996
6	10358	39289
6	9285	39025
6	11888	39181
6	10620	39071
6	11106	38816
6	9810	39527
6	10121	39780
6	9131	39519
6	11575	39669
6	10438	39553
6	10931	39290
6	10028	39137
6	9070	38907
6	9341	39243
6	10698	39252
6	11193	39103
6	12832	39056
6	13701	38282
6	11988	38606
6	11061	38622
6	11465	38491
6	10198	38673
6	13194	38431
6	11689	38736
6	12309	38060
6	10776	39118
6	11211	38988
6	10043	39136
6	12866	38931
6	11488	39209
6	12115	38550
6	11062	38388
6	9919	38559
6	10294	38486
6	11809	38546
6	10967	38485
6	11311	38871
6	10202	38400
6	13049	38794
6	11747	38482
6	12314	38301
6	11167	38349
6	10083	37884
6	10404	38379
6	12003	38432
6	10926	38896
6	9926	38451
6	10267	38898
6	11813	38948
6	10140	38279
6	11217	40834
6	9798	41477
6	10596	41593
6	10985	40848
6	10721	41068
6	9049	41643
6	10396	41513
6	10908	41264
6	10003	40751
6	10973	40034
6	11790	40183
6	12247	39307
6	11777	39846
6	9957	40100
6	11524	39975
6	12086	39769
6	10954	39291
6	10453	40746
6	10734	40206
6	10375	40507
6	8851	40705
6	10174	40580
6	10677	40319
6	9663	39971
6	11541	40349
6	11218	40633
6	9552	40838
6	10967	40715
6	11582	40046
6	10427	40137
6	11535	39915
6	9725	40270
6	11271	40164
6	11821	39956
6	10713	39424
6	9503	40625
6	10964	40526
6	11508	40289
6	10521	39786
6	9459	40111
6	9723	40496
6	8967	39898
6	11260	40369
6	10290	39899
6	10766	39746
6	10420	41010
6	11254	41117
6	11614	40875
6	11370	40649
6	9592	41172
6	11009	41028
6	11520	40786
6	10448	40388
6	10063	41106
6	10181	41407
6	10077	40749
6	8595	41206
6	9780	41063
6	10241	40774
6	9226	40508
6	11004	41509
6	10919	40832
6	9287	41272
6	10598	41138
6	11159	40467
6	10008	40617
6	11127	40956
6	9368	41573
6	10758	41447
6	11254	41198
6	10206	40750
6	9321	40931
6	10676	40812
6	11195	40546
6	10186	40141
6	9223	40677
6	9443	41006
6	8654	40494
6	10844	40862
6	9893	40479
6	10346	40305
6	11135	40208
6	11365	40196
6	11021	40041
6	9413	40171
6	10795	40034
6	11307	39788
6	10114	39572
6	12214	40337
6	11914	40151
6	10125	40302
6	11627	40173
6	12269	39523
6	10927	39723
6	12184	39962
6	10274	40268
6	11875	40142
6	12441	39937
6	11171	39544
6	10061	40155
6	11597	40033
6	12174	39805
6	11003	39426
6	10034	39551
6	10271	39950
6	9380	39475
6	11869	39823
6	10766	39477
6	11249	39330
6	10868	40803
6	10716	40156
6	9190	40218
6	10502	40091
6	11086	39399
6	9799	39718
6	10762	40522
6	9184	40776
6	10527	40659
6	11027	40402
6	9870	40142
6	9083	40187
6	10377	40076
6	10883	39780
6	9791	39549
6	9078	39538
6	9280	39847
6	8431	39519
6	10657	39719
6	9601	39511
6	10044	39302
6	11643	40632
6	9902	40905
6	11370	40783
6	11985	40117
6	10675	40296
6	9804	40251
6	11230	40151
6	11856	39477
6	10591	39656
6	9765	39660
6	10058	39548
6	9094	39635
6	11578	39436
6	10377	39621
6	10905	39025
6	9832	40645
6	11334	40538
6	11880	40300
6	10755	39874
6	9796	40192
6	10027	40567
6	9153	40058
6	11591	40443
6	10522	40065
6	10979	39918
6	9693	39619
6	9960	39960
6	9099	39470
6	11473	39845
6	10429	39485
6	10918	39322
6	9893	39334
6	9020	38856
6	9294	39290
6	10679	39293
6	10596	40896
6	11470	40813
6	11946	39927
6	11591	40360
6	9735	40891
6	11147	40759
6	11765	40542
6	10611	40077
6	10068	41539
6	10351	40972
6	10101	41193
6	8571	41670
6	9733	41529
6	10289	41252
6	9283	40927
6	11208	40889
6	10993	41126
6	9315	41572
6	10591	41460
6	11243	40785
6	10083	40894
6	11353	40348
6	9503	40950
6	10888	40854
6	11497	40634
6	10376	40109
6	9345	41248
6	10676	41139
6	11279	40882
6	10253	40416
6	9189	41006
6	9507	41374
6	8704	40795
6	10905	41225
6	9964	40784
6	10453	40626
6	11289	39931
6	11659	39248
6	11184	39800
6	9501	39938
6	10883	39816
6	11485	39560
6	10241	39280
6	12533	39167
6	12142	39714
6	10300	39833
6	11787	39753
6	12500	39064
6	11099	39230
6	12515	38834
6	10507	39099
6	12112	39023
6	12780	38811
6	11399	38327
6	10216	39725
6	11749	39639
6	12383	39405
6	11166	38963
6	10137	39130
6	10453	39545
6	9502	38995
6	12063	39428
6	10937	39020
6	11438	38872
6	11023	40170
6	10712	40490
6	9157	40553
6	10417	40461
6	11053	39742
6	9825	40004
6	10937	39943
6	9270	40171
6	10618	40083
6	11219	39813
6	9998	39498
6	9046	40549
6	10324	40455
6	10889	40162
6	9828	39857
6	8987	39931
6	9278	40239
6	8442	39854
6	10638	40110
6	9635	39853
6	10092	39633
6	11878	39855
6	10059	40070
6	11519	40007
6	12227	39303
6	10838	39452
6	9832	40428
6	11225	40379
6	11909	39679
6	10660	39809
6	9720	39868
6	10096	39748
6	9126	39786
6	11586	39667
6	10430	39812
6	10977	39183
6	9984	39857
6	11482	39791
6	12119	39553
6	10926	39065
6	9892	39384
6	10205	39791
6	9276	39204
6	11791	39692
6	10681	39257
6	11172	39106
6	9658	39832
6	9993	40200
6	9132	39645
6	11507	40100
6	10490	39678
6	10999	39513
6	9894	39584
6	9044	39047
6	9357	39499
6	10773	39500
6	10760	40960
6	11021	40933
6	10779	40681
6	9143	41111
6	10357	40958
6	10919	40695
6	9713	40488
6	11906	40836
6	11700	40576
6	9903	40975
6	11250	40861
6	11922	40193
6	10565	40415
6	12035	40364
6	10073	40921
6	11516	40805
6	12131	40587
6	10818	40192
6	9923	40717
6	11315	40589
6	11942	40349
6	10715	39996
6	9769	40411
6	10047	40785
6	9103	40315
6	11505	40640
6	10430	40300
6	10900	40163
6	10480	41429
6	10408	40747
6	8886	41092
6	10024	40955
6	10624	40254
6	9366	40583
6	10510	41066
6	8910	41582
6	10092	41456
6	10640	41177
6	9468	40930
6	8874	40940
6	10008	40805
6	10568	40498
6	9447	40296
6	8737	40598
6	8992	40871
6	8105	40560
6	10205	40708
6	9199	40524
6	9630	40307
6	11416	40977
6	9665	41458
6	10986	41361
6	11639	40683
6	10303	40879
6	9632	40788
6	10918	40683
6	11578	39998
6	10289	40212
6	9475	40471
6	9802	40344
6	8796	40436
6	11170	40227
6	10006	40431
6	10527	39830
6	9690	41118
6	11060	41010
6	11661	40762
6	10474	40360
6	9540	40920
6	9810	41276
6	8877	40772
6	11231	41145
6	10180	40780
6	10636	40634
6	9487	40290
6	9789	40618
6	8871	40155
6	11173	40480
6	10136	40155
6	10628	39984
6	9620	40281
6	8744	39823
6	9019	40238
6	10342	40212
6	11726	40089
6	11440	39898
6	9764	39893
6	11100	39795
6	11769	39091
6	10308	39497
6	11617	39927
6	9848	40114
6	11247	40006
6	11856	39743
6	10448	39567
6	9636	39990
6	10975	39871
6	11562	39585
6	10295	39414
6	9583	39273
6	9845	39590
6	8846	39349
6	11263	39457
6	10102	39345
6	10558	39141
6	12597	39827
6	10662	40005
6	12184	39929
6	12922	39241
6	11333	39502
6	10446	39830
6	11917	39756
6	12638	39073
6	11176	39323
6	10341	39187
6	10706	39074
6	9565	39239
6	12274	38990
6	10940	39264
6	11494	38649
6	10563	39867
6	12127	39766
6	12784	39533
6	11399	39173
6	10477	39323
6	10759	39723
6	9686	39268
6	12395	39622
6	11158	39295
6	11637	39165
6	10248	39231
6	10569	39612
6	9559	39168
6	12154	39491
6	10985	39185
6	11495	39037
6	10471	38908
6	9488	38490
6	9775	38957
6	11250	38962
6	11144	40483
6	9518	40615
6	10819	40527
6	11458	39815
6	10044	40175
6	9433	39971
6	10681	39883
6	11330	39163
6	9970	39528
6	9365	39262
6	9678	39074
6	8606	39371
6	11041	38977
6	9780	39377
6	10288	38717
6	9396	40571
6	10696	40470
6	11272	40174
6	10043	39961
6	9337	40027
6	9593	40323
6	8619	40031
6	10978	40199
6	9849	40039
6	10283	39835
6	9223	39446
6	9510	39702
6	8566	39434
6	10837	39582
6	9754	39433
6	10215	39209
6	9448	38947
6	8515	38702
6	8770	39051
6	10025	39041
6	10203	40432
6	11643	40369
6	12344	39675
6	10909	39902
6	10105	39947
6	10450	39817
6	9334	39949
6	11982	39738
6	10683	39980
6	11216	39363
6	9996	39289
6	10370	39154
6	9287	39281
6	11858	39077
6	10594	39321
6	11151	38698
6	10267	38441
6	9189	38602
6	9525	38525
6	10914	38548
6	10018	39853
6	10321	40214
6	9332	39737
6	11864	40103
6	10730	39771
6	11221	39615
6	10215	39671
6	9248	39226
6	9529	39673
6	10984	39680
6	10137	39054
6	9188	38623
6	9495	39047
6	10904	39056
6	9400	38318
6	10551	40962
6	11595	40861
6	12051	39983
6	11722	40374
6	9846	40943
6	11358	40812
6	11939	40521
6	10867	40094
6	10060	41640
6	10323	41073
6	10091	41249
6	8569	41759
6	9801	41633
6	10305	41279
6	9378	40978
6	11354	40974
6	11120	41144
6	9405	41655
6	10784	41528
6	11405	40790
6	10311	40929
6	11485	40384
6	9613	41045
6	11116	40942
6	11676	40647
6	10633	40168
6	9448	41265
6	10893	41177
6	11466	40846
6	10505	40400
6	9341	41065
6	9621	41367
6	8903	40808
6	11119	41233
6	10195	40816
6	10698	40591
6	11285	39977
6	11622	39284
6	11170	39785
6	9498	39955
6	10946	39828
6	11511	39524
6	10348	39263
6	12680	39184
6	12269	39667
6	10373	39852
6	11968	39731
6	12676	39018
6	11326	39193
6	12652	38777
6	10600	39106
6	12337	39006
6	12980	38770
6	11658	38304
6	10311	39656
6	11959	39578
6	12590	39298
6	11417	38865
6	10280	39090
6	10561	39478
6	9707	38933
6	12278	39353
6	11164	38946
6	11694	38779
6	11047	40266
6	10716	40515
6	9148	40632
6	10484	40514
6	11100	39754
6	9928	40025
6	10942	39967
6	9276	40228
6	10707	40135
6	11265	39819
6	10116	39528
6	9050	40554
6	10403	40469
6	10932	40112
6	9937	39820
6	9034	39958
6	9290	40222
6	8538	39841
6	10718	40096
6	9730	39858
6	10196	39581
6	12019	39847
6	10144	40135
6	11732	40027
6	12421	39298
6	11079	39467
6	9905	40425
6	11416	40345
6	12087	39605
6	10888	39744
6	9851	39868
6	10185	39728
6	9305	39765
6	11787	39624
6	10640	39768
6	11212	39115
6	10077	39833
6	11720	39774
6	12327	39484
6	11185	39014
6	10046	39391
6	10314	39771
6	9481	39191
6	12025	39663
6	10922	39235
6	11429	39060
6	9804	39782
6	10110	40111
6	9331	39549
6	11734	40019
6	10732	39605
6	11252	39389
6	10038	39520
6	9235	38974
6	9546	39394
6	10996	39406
6	10699	41069
6	10936	41037
6	10706	40742
6	9114	41209
6	10386	41063
6	10897	40729
6	9813	40529
6	12012	40930
6	11789	40618
6	9976	41085
6	11411	40956
6	12058	40232
6	10791	40460
6	12145	40408
6	10174	41021
6	11716	40911
6	12293	40613
6	11087	40245
6	10006	40746
6	11503	40649
6	12107	40330
6	10982	39995
6	9904	40495
6	10158	40805
6	9324	40346
6	11697	40672
6	10659	40354
6	11166	40137
6	10452	41590
6	10357	40832
6	8843	41239
6	10053	41095
6	10621	40338
6	9465	40663
6	10470	41169
6	8890	41726
6	10142	41607
6	10643	41257
6	9582	41028
6	8830	41014
6	10046	40901
6	10558	40511
6	9555	40317
6	8747	40719
6	8971	40934
6	8196	40617
6	10248	40786
6	9290	40612
6	9733	40315
6	11538	41053
6	9753	41614
6	11172	41496
6	11805	40760
6	10556	40980
6	9680	40849
6	11074	40748
6	11723	40004
6	10513	40222
6	9578	40578
6	9884	40411
6	8981	40497
6	11343	40297
6	10218	40500
6	10768	39845
6	9781	41190
6	11263	41109
6	11837	40771
6	10749	40398
6	9678	41052
6	9920	41344
6	9099	40852
6	11445	41223
6	10428	40884
6	10910	40655
6	9607	40341
6	9876	40602
6	9075	40132
6	11362	40492
6	10378	40171
6	10890	39929
6	9749	40317
6	8935	39857
6	9224	40207
6	10568	40220
6	11701	40176
6	11381	39905
6	9730	39959
6	11127	39847
6	11779	39096
6	10410	39476
6	11569	39932
6	9829	40161
6	11290	40050
6	11867	39748
6	10563	39573
6	9595	39963
6	11000	39864
6	11560	39516
6	10400	39347
6	9600	39286
6	9829	39566
6	8952	39302
6	11300	39442
6	10191	39321
6	10665	39055
6	12706	39813
6	10729	40064
6	12361	39955
6	13093	39243
6	11570	39507
6	10489	39807
6	12068	39731
6	12794	39006
6	11396	39247
6	10445	39191
6	10781	39065
6	9753	39203
6	12442	38972
6	11146	39217
6	11737	38576
6	10637	39815
6	12319	39739
6	12973	39452
6	11657	39101
6	10607	39329
6	10862	39701
6	9895	39241
6	12605	39598
6	11392	39274
6	11908	39111
6	10368	39169
6	10667	39506
6	9763	39046
6	12344	39410
6	11214	39105
6	11759	38901
6	10598	38848
6	9677	38416
6	9986	38841
6	11480	38869
6	11124	40568
6	9500	40751
6	10871	40643
6	11502	39891
6	10172	40255
6	9378	40016
6	10711	39923
6	11337	39156
6	10075	39505
6	9367	39328
6	9656	39120
6	8702	39381
6	11084	39019
6	9877	39392
6	10402	38686
6	9376	40610
6	10753	40524
6	11293	40174
6	10163	39968
6	9365	40099
6	9592	40361
6	8731	40058
6	11042	40245
6	9956	40088
6	10408	39832
6	9243	39448
6	9489	39657
6	8659	39376
6	10886	39560
6	9861	39415
6	10326	39118
6	9460	38944
6	8600	38681
6	8865	38980
6	10119	39002
6	10263	40471
6	11824	40394
6	12524	39660
6	11153	39899
6	10219	40002
6	10541	39861
6	9533	39986
6	12181	39766
6	10914	40003
6	11476	39360
6	10089	39269
6	10436	39110
6	9462	39218
6	12030	39042
6	10806	39263
6	11391	38603
6	10364	38429
6	9366	38552
6	9712	38461
6	11127	38496
6	10136	39851
6	10420	40170
6	9540	39683
6	12078	40078
6	10980	39753
6	11492	39542
6	10353	39671
6	9449	39215
6	9741	39623
6	11230	39655
6	10255	38970
6	9382	38515
6	9693	38897
6	11139	38951
6	9584	38206
6	10917	40568
6	11259	39899
6	10937	40292
6	9230	40773
6	10531	40626
6	11146	40284
6	9983	40065
6	12426	39494
6	12141	39905
6	10193	40384
6	11652	40277
6	12411	39512
6	11035	39744
6	12585	38997
6	10450	39627
6	12024	39539
6	12724	39247
6	11378	38814
6	10229	40090
6	11743	39997
6	12447	39662
6	11215	39296
6	10050	39811
6	10398	40174
6	9482	39661
6	11973	40040
6	10879	39671
6	11427	39480
6	10662	40751
6	10441	40949
6	8869	41363
6	10061	41240
6	10711	40446
6	9557	40756
6	10696	40385
6	9014	40941
6	10282	40840
6	10882	40479
6	9750	40209
6	8859	41187
6	10073	41079
6	10662	40679
6	9637	40446
6	8725	40879
6	9034	41115
6	8246	40766
6	10318	40965
6	9375	40758
6	9850	40459
6	11871	39993
6	9962	40553
6	11393	40471
6	12146	39697
6	10783	39901
6	9798	40811
6	11171	40728
6	11923	39940
6	10668	40145
6	9603	40531
6	10008	40375
6	9074	40440
6	11464	40279
6	10339	40458
6	10928	39779
6	9996	40164
6	11483	40103
6	12184	39763
6	10977	39344
6	9818	40003
6	10158	40359
6	9266	39798
6	11707	40253
6	10626	39851
6	11169	39645
6	9646	40318
6	10012	40621
6	9163	40112
6	11501	40509
6	10488	40144
6	11054	39899
6	9823	40328
6	9004	39818
6	9342	40218
6	10726	40220
6	12024	38704
6	11618	39234
6	9865	39246
6	11286	39165
6	12003	38369
6	10587	38761
6	11906	38552
6	10027	38740
6	11533	38668
6	12205	38332
6	10792	38110
6	9733	39334
6	11166	39257
6	11785	38898
6	10574	38690
6	9682	38610
6	9983	38912
6	9052	38616
6	11496	38798
6	10357	38648
6	10850	38380
6	13174	38123
6	11040	38319
6	12722	38270
6	13541	37486
6	11889	37735
6	10741	38903
6	12350	38866
6	13137	38092
6	11665	38332
6	10618	38238
6	11022	38114
6	9930	38241
6	12725	38057
6	11384	38289
6	11993	37611
6	10949	38144
6	12672	38108
6	13411	37802
6	11981	37391
6	10849	37595
6	11177	38021
6	10127	37468
6	12974	37956
6	11682	37553
6	12235	37383
6	10541	38270
6	10907	38650
6	9939	38144
6	12626	38572
6	11449	38212
6	12018	38009
6	10787	37942
6	9834	37440
6	10164	37925
6	11733	37958
6	11358	39508
6	9641	39630
6	11028	39574
6	11737	38766
6	10341	39120
6	9399	39979
6	10720	39927
6	11394	39125
6	10158	39445
6	9317	39280
6	9676	39058
6	8727	39309
6	11098	38988
6	9935	39352
6	10474	38601
6	9511	39590
6	10915	39544
6	11531	39170
6	10333	38928
6	9456	39027
6	9756	39306
6	8838	38964
6	11238	39220
6	10110	39034
6	10596	38753
6	9204	39461
6	9526	39692
6	8689	39364
6	10933	39605
6	9930	39417
6	10419	39110
6	9459	38945
6	8624	38649
6	8917	38964
6	10211	38987
6	10502	39160
6	12087	39140
6	12876	38349
6	11408	38579
6	10382	38644
6	10784	38504
6	9703	38602
6	12457	38463
6	11124	38678
6	11729	37983
6	10124	39059
6	10545	38903
6	9554	38983
6	12143	38873
6	10929	39068
6	11538	38369
6	10411	38206
6	9427	38312
6	9800	38218
6	11253	38285
6	10305	38550
6	10667	38915
6	9718	38375
6	12358	38856
6	11199	38480
6	11755	38263
6	10542	38363
6	9598	37834
6	9931	38304
6	11473	38364
6	10319	38811
6	9445	38308
6	9791	38722
6	11282	38782
6	9672	38005
6	11362	40627
6	11151	40286
6	9474	40652
6	10715	40518
6	11399	39747
6	10022	40172
6	11382	40323
6	9598	40849
6	10906	40726
6	11523	40385
6	10196	40231
6	9446	40552
6	10701	40427
6	11323	40050
6	10096	39928
6	9302	40168
6	9578	40431
6	8652	40192
6	10910	40268
6	9834	40170
6	10294	39907
6	12617	39912
6	10592	40436
6	12067	40351
6	12863	39587
6	11277	39900
6	10424	40116
6	11855	40030
6	12660	39264
6	11179	39572
6	10229	39781
6	10615	39634
6	9524	39810
6	12136	39543
6	10841	39828
6	11433	39180
6	10610	40111
6	12143	40037
6	12882	39697
6	11461	39403
6	10419	39898
6	10723	40255
6	9694	39808
6	12326	40151
6	11112	39843
6	11640	39665
6	10244	39635
6	10588	39951
6	9599	39541
6	12142	39836
6	10985	39567
6	11547	39353
6	10390	39596
6	9456	39185
6	9769	39613
6	11206	39615
6	10871	40835
6	9241	41295
6	10458	41184
6	11118	40408
6	9784	40794
6	9198	40520
6	10374	40403
6	11038	39612
6	9747	40007
6	9048	40113
6	9382	39903
6	8383	40187
6	10647	39779
6	9482	40175
6	9996	39469
6	9216	41097
6	10450	40994
6	11048	40603
6	9858	40445
6	9076	40849
6	9354	41086
6	8437	40805
6	10657	40952
6	9599	40814
6	10044	40537
6	9009	40120
6	9311	40313
6	8406	40069
6	10569	40174
6	9542	40063
6	10010	39757
6	9165	39896
6	8303	39658
6	8564	39951
6	9755	39922
6	10184	40680
6	11598	40605
6	12383	39831
6	10926	40126
6	10006	40468
6	10378	40313
6	9302	40456
6	11867	40236
6	10605	40495
6	11176	39833
6	9933	39679
6	10340	39509
6	9284	39654
6	11792	39423
6	10547	39683
6	11151	39015
6	10141	39126
6	9119	39272
6	9479	39179
6	10817	39214
6	10014	40227
6	10350	40524
6	9380	40083
6	11875	40422
6	10745	40133
6	11282	39908
6	10156	40300
6	9229	39861
6	9538	40263
6	10955	40288
6	10113	39514
6	9192	39091
6	9522	39470
6	10901	39488
6	9364	39078
6	12072	39388
6	10251	39483
6	11688	39412
6	12434	38632
6	10822	39102
6	10020	39206
6	11396	39136
6	12117	38361
6	10653	38807
6	9945	38380
6	10298	38188
6	9166	38584
6	11785	38116
6	10435	38629
6	10981	37903
6	10094	39508
6	11544	39436
6	12192	39070
6	10801	38951
6	10041	38887
6	10308	39176
6	9250	38961
6	11841	39079
6	10583	39008
6	11057	38756
6	9785	38694
6	10096	38953
6	9110	38739
6	11555	38842
6	10409	38776
6	10899	38498
6	10034	38070
6	9062	37926
6	9332	38267
6	10683	38291
6	11133	39059
6	12776	39019
6	13623	38251
6	11925	38585
6	11013	38493
6	11404	38365
6	10157	38576
6	13137	38324
6	11641	38638
6	12247	37983
6	10758	38238
6	11183	38113
6	10025	38301
6	12850	38066
6	11459	38377
6	12087	37707
6	11056	37292
6	9908	37532
6	10279	37464
6	11792	37535
6	10897	38458
6	11248	38821
6	10149	38395
6	12998	38749
6	11693	38472
6	12256	38280
6	11116	38226
6	10051	37804
6	10363	38286
6	11964	38342
6	10906	38017
6	9909	37619
6	10245	38058
6	11789	38110
6	10128	37247
6	9783	40027
6	11136	39966
6	11835	39187
6	10406	39603
6	9710	39421
6	10054	39214
6	8949	39539
6	11506	39145
6	10197	39585
6	10722	38877
6	9582	38656
6	9941	38433
6	8878	38753
6	11341	38371
6	10093	38800
6	10626	38080
6	9875	37520
6	8812	37901
6	9128	37730
6	10418	37783
6	9561	39530
6	9864	39760
6	8891	39512
6	11294	39668
6	10173	39565
6	10640	39288
6	9794	39121
6	8836	38901
6	9104	39228
6	10438	39259
6	9671	38388
6	8756	38179
6	9039	38470
6	10328	38502
6	8979	37581
6	10532	39101
6	10945	38954
6	9797	39117
6	12583	38911
6	11220	39204
6	11818	38526
6	10810	38359
6	9683	38544
6	10045	38464
6	11539	38540
6	10695	37548
6	9609	37714
6	9993	37627
6	11436	37714
6	9866	36771
6	10666	38876
6	9681	38454
6	10006	38871
6	11535	38937
6	9892	38264
6	9832	37475
6	11503	40188
6	10064	40963
6	10857	41024
6	11389	39637
6	11053	40407
6	9281	40868
6	10665	40853
6	11191	40517
6	10281	39844
6	11234	39263
6	12050	39344
6	12615	37725
6	12069	38893
6	10162	39019
6	11760	38994
6	12367	38727
6	11189	38065
6	10714	40086
6	11070	38840
6	10657	39734
6	9068	39811
6	10416	39802
6	10941	39473
6	9885	38961
